run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-22,1379133,39,2025,1,2.36,3.2,3.1,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,7,2.45,3.2,2.9,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,8,2.4,3.2,3.0,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,2,2.52,3.3,3.02,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,16,2.48,3.3,3.0,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,3,2.5,3.3,3.0,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,13,2.42,3.3,3.05,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,4,2.54,3.3,2.97,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,5,2.36,3.0,2.67,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,11,2.56,3.35,3.06,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,32,2.5,3.2,2.95,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,34,2.5,3.25,3.0,2025-12-21T15:07:33.446193+00:00
2025-12-22,1379133,39,2025,21,2.45,3.2,2.9,2025-12-21T15:07:33.446193+00:00
2025-12-22,1390979,140,2025,1,1.77,3.45,5.0,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,7,1.75,3.3,4.75,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,8,1.8,3.5,4.75,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,2,1.82,3.54,5.0,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,16,1.77,3.35,5.0,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,3,1.8,3.5,5.0,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,13,1.78,3.55,5.0,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,4,1.83,3.46,5.02,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,5,1.75,3.16,4.19,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,11,1.86,3.57,5.07,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,32,1.82,3.4,4.85,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,34,1.83,3.4,4.9,2025-12-21T15:07:56.289185+00:00
2025-12-22,1390979,140,2025,21,1.75,3.3,4.75,2025-12-21T15:07:56.289185+00:00
2025-12-22,1394578,203,2025,1,1.74,3.8,4.5,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,7,1.73,3.8,4.0,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,8,1.7,3.9,4.75,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,2,1.69,3.94,4.4,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,16,1.77,3.8,4.1,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,3,1.67,3.9,4.75,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,13,1.72,3.9,4.1,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,4,1.69,4.17,4.47,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,5,1.69,3.49,4.02,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,11,1.76,4.1,4.58,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,32,1.7,3.95,4.45,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,34,1.7,4.0,4.4,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394578,203,2025,21,1.73,3.8,4.0,2025-12-21T15:08:22.664016+00:00
2025-12-22,1394582,203,2025,1,3.65,3.45,2.02,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,7,3.3,3.3,2.05,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,8,3.6,3.5,2.0,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,2,3.46,3.44,2.03,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,16,3.6,3.4,2.0,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,3,3.4,3.4,2.1,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,13,3.25,3.55,2.03,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,4,3.54,3.53,2.06,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,5,3.1,3.12,2.05,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,11,3.6,3.58,2.11,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,32,3.5,3.4,2.05,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,34,3.5,3.45,2.05,2025-12-21T15:08:36.065667+00:00
2025-12-22,1394582,203,2025,21,3.3,3.3,2.05,2025-12-21T15:08:36.065667+00:00
2025-12-22,1396364,94,2025,1,9.6,4.7,1.34,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,7,8.0,4.6,1.36,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,8,9.5,4.75,1.33,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,2,8.4,4.7,1.35,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,16,9.5,4.6,1.34,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,3,9.5,4.75,1.33,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,13,8.1,4.7,1.34,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,4,9.13,5.0,1.34,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,5,8.1,4.3,1.31,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,11,9.0,5.04,1.38,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,32,9.5,4.7,1.37,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,34,8.8,5.0,1.35,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396364,94,2025,21,8.0,4.6,1.36,2025-12-21T15:08:47.254824+00:00
2025-12-22,1396370,94,2025,1,1.34,4.9,8.8,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,7,1.33,4.8,9.0,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,8,1.3,4.75,10.0,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,2,1.31,4.95,9.3,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,16,1.35,4.75,8.5,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,3,1.29,5.5,9.5,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,13,1.32,4.95,8.2,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,4,1.31,5.43,9.26,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,5,1.31,4.6,7.05,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,11,1.34,5.37,10.0,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,32,1.34,5.0,9.5,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,34,1.34,5.3,8.4,2025-12-21T15:09:05.816660+00:00
2025-12-22,1396370,94,2025,21,1.33,4.8,9.0,2025-12-21T15:09:05.816660+00:00
